item,amount,url,price,max_spend,item_id,official_ge_url,trade_volume,error
Large spiky orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Large_spiky_orikalkum_salvage,97653,2441325000,58231,https://secure.runescape.com/m=itemdb_rs/Large+spiky+orikalkum+salvage/viewitem?obj=58231,15457,
Tiny bladed necronium salvage,25000,https://runescape.wiki/w/Exchange:Tiny_bladed_necronium_salvage,97047,2426175000,53503,https://secure.runescape.com/m=itemdb_rs/Tiny+bladed+necronium+salvage/viewitem?obj=53503,376,
Large blunt orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Large_blunt_orikalkum_salvage,96694,2417350000,52552,https://secure.runescape.com/m=itemdb_rs/Large+blunt+orikalkum+salvage/viewitem?obj=52552,3147,
Snowball Pet Token,2,https://runescape.wiki/w/Exchange:Snowball_Pet_Token,1207504036,2415008072,58288,https://secure.runescape.com/m=itemdb_rs/Snowball+Pet+Token/viewitem?obj=58288,5,
Eldritch crossbow limb,10,https://runescape.wiki/w/Exchange:Eldritch_crossbow_limb,235919298,2359192980,47490,https://secure.runescape.com/m=itemdb_rs/Eldritch+crossbow+limb/viewitem?obj=47490,6,
Broken dragon bane longsword,1000,https://runescape.wiki/w/Exchange:Broken_dragon_bane_longsword,2259221,2259221000,45359,https://secure.runescape.com/m=itemdb_rs/Broken+dragon+bane+longsword/viewitem?obj=45359,0,
Camel staff,100,https://runescape.wiki/w/Exchange:Camel_staff,21694410,2169441000,36019,https://secure.runescape.com/m=itemdb_rs/Camel+staff/viewitem?obj=36019,2,
Gilded shoulder cape,5,https://runescape.wiki/w/Exchange:Gilded_shoulder_cape,432480900,2162404500,53564,https://secure.runescape.com/m=itemdb_rs/Gilded+shoulder+cape/viewitem?obj=53564,0,
Scripture of Elidinis,10,https://runescape.wiki/w/Exchange:Scripture_of_Elidinis,213482033,2134820330,57524,https://secure.runescape.com/m=itemdb_rs/Scripture+of+Elidinis/viewitem?obj=57524,13,
Broken abyssal bane longsword,1000,https://runescape.wiki/w/Exchange:Broken_abyssal_bane_longsword,2133340,2133340000,45331,https://secure.runescape.com/m=itemdb_rs/Broken+abyssal+bane+longsword/viewitem?obj=45331,0,
Broken abyssal bane off-hand longsword,1000,https://runescape.wiki/w/Exchange:Broken_abyssal_bane_off-hand_longsword,2133340,2133340000,45338,https://secure.runescape.com/m=itemdb_rs/Broken+abyssal+bane+off-hand+longsword/viewitem?obj=45338,0,
Broken dragon bane off-hand longsword,1000,https://runescape.wiki/w/Exchange:Broken_dragon_bane_off-hand_longsword,2133340,2133340000,45366,https://secure.runescape.com/m=itemdb_rs/Broken+dragon+bane+off-hand+longsword/viewitem?obj=45366,0,
Broken revenant bane longsword,1000,https://runescape.wiki/w/Exchange:Broken_revenant_bane_longsword,2133340,2133340000,45387,https://secure.runescape.com/m=itemdb_rs/Broken+revenant+bane+longsword/viewitem?obj=45387,0,
Broken revenant bane off-hand longsword,1000,https://runescape.wiki/w/Exchange:Broken_revenant_bane_off-hand_longsword,2133340,2133340000,45394,https://secure.runescape.com/m=itemdb_rs/Broken+revenant+bane+off-hand+longsword/viewitem?obj=45394,0,
Dragon bane off-hand longsword,1000,https://runescape.wiki/w/Exchange:Dragon_bane_off-hand_longsword,2110284,2110284000,45363,https://secure.runescape.com/m=itemdb_rs/Dragon+bane+off-hand+longsword/viewitem?obj=45363,0,
Dragon bane longsword,1000,https://runescape.wiki/w/Exchange:Dragon_bane_longsword,2091403,2091403000,45356,https://secure.runescape.com/m=itemdb_rs/Dragon+bane+longsword/viewitem?obj=45356,1,
Dracolich boots,100,https://runescape.wiki/w/Exchange:Dracolich_boots,20445212,2044521200,56096,https://secure.runescape.com/m=itemdb_rs/Dracolich+boots/viewitem?obj=56096,8,
Praesulic essence (melee),100,https://runescape.wiki/w/Exchange:Praesulic_essence_(melee),20100459,2010045900,46034,https://secure.runescape.com/m=itemdb_rs/Praesulic+essence+%28melee%29/viewitem?obj=46034,,No trade180.push entries found in response text
Starbloom robes set + 5,100,https://runescape.wiki/w/Exchange:Starbloom_robes_set_%2B_5,20005520,2000552000,59376,https://secure.runescape.com/m=itemdb_rs/Starbloom+robes+set+%2B+5/viewitem?obj=59376,,No trade180.push entries found in response text
Dragon bane square shield,1000,https://runescape.wiki/w/Exchange:Dragon_bane_square_shield,1981416,1981416000,45370,https://secure.runescape.com/m=itemdb_rs/Dragon+bane+square+shield/viewitem?obj=45370,0,
Praesul codex shard,480,https://runescape.wiki/w/Exchange:Praesul_codex_shard,4109528,1972573440,40599,https://secure.runescape.com/m=itemdb_rs/Praesul+codex+shard/viewitem?obj=40599,,No trade180.push entries found in response text
Revenant bane off-hand longsword,1000,https://runescape.wiki/w/Exchange:Revenant_bane_off-hand_longsword,1968264,1968264000,45391,https://secure.runescape.com/m=itemdb_rs/Revenant+bane+off-hand+longsword/viewitem?obj=45391,0,
Dragon Rider cape,5000,https://runescape.wiki/w/Exchange:Dragon_Rider_cape,392239,1961195000,30939,https://secure.runescape.com/m=itemdb_rs/Dragon+Rider+cape/viewitem?obj=30939,,No trade180.push entries found in response text
Intricate Easter egg,20,https://runescape.wiki/w/Exchange:Intricate_Easter_egg,95178136,1903562720,54614,https://secure.runescape.com/m=itemdb_rs/Intricate+Easter+egg/viewitem?obj=54614,,No trade180.push entries found in response text
Herald's Hat token,100,https://runescape.wiki/w/Exchange:Herald%27s_Hat_token,18943376,1894337600,54533,https://secure.runescape.com/m=itemdb_rs/Herald%27s+Hat+token/viewitem?obj=54533,,No trade180.push entries found in response text
Coin of enchantment (tradeable),100,https://runescape.wiki/w/Exchange:Coin_of_enchantment_(tradeable),18848831,1884883100,52863,https://secure.runescape.com/m=itemdb_rs/Coin+of+enchantment+%28tradeable%29/viewitem?obj=52863,5,
Primed glorious bar,10000,https://runescape.wiki/w/Exchange:Primed_glorious_bar,186653,1866530000,57444,https://secure.runescape.com/m=itemdb_rs/Primed+glorious+bar/viewitem?obj=57444,,No trade180.push entries found in response text
Medium bladed orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Medium_bladed_orikalkum_salvage,73106,1827650000,50252,https://secure.runescape.com/m=itemdb_rs/Medium+bladed+orikalkum+salvage/viewitem?obj=50252,,No trade180.push entries found in response text
Medium spiky orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Medium_spiky_orikalkum_salvage,72774,1819350000,51103,https://secure.runescape.com/m=itemdb_rs/Medium+spiky+orikalkum+salvage/viewitem?obj=51103,7529,
Virtus armour set,10,https://runescape.wiki/w/Exchange:Virtus_armour_set,181934610,1819346100,30903,https://secure.runescape.com/m=itemdb_rs/Virtus+armour+set/viewitem?obj=30903,,No trade180.push entries found in response text
Shrouded Veil token,100,https://runescape.wiki/w/Exchange:Shrouded_Veil_token,18188472,1818847200,57919,https://secure.runescape.com/m=itemdb_rs/Shrouded+Veil+token/viewitem?obj=57919,2,
Medium plated orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Medium_plated_orikalkum_salvage,72674,1816850000,51875,https://secure.runescape.com/m=itemdb_rs/Medium+plated+orikalkum+salvage/viewitem?obj=51875,,No trade180.push entries found in response text
Medium blunt orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Medium_blunt_orikalkum_salvage,72599,1814975000,52121,https://secure.runescape.com/m=itemdb_rs/Medium+blunt+orikalkum+salvage/viewitem?obj=52121,,No trade180.push entries found in response text
Faded Veil token,100,https://runescape.wiki/w/Exchange:Faded_Veil_token,18141306,1814130600,57920,https://secure.runescape.com/m=itemdb_rs/Faded+Veil+token/viewitem?obj=57920,3,
Aurora Trail aura override token,2,https://runescape.wiki/w/Exchange:Aurora_Trail_aura_override_token,889772856,1779545712,58261,https://secure.runescape.com/m=itemdb_rs/Aurora+Trail+aura+override+token/viewitem?obj=58261,,No trade180.push entries found in response text
Small blunt orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Small_blunt_orikalkum_salvage,70987,1774675000,58235,https://secure.runescape.com/m=itemdb_rs/Small+blunt+orikalkum+salvage/viewitem?obj=58235,5,
Ice dye,2,https://runescape.wiki/w/Exchange:Ice_dye,880908954,1761817908,41887,https://secure.runescape.com/m=itemdb_rs/Ice+dye/viewitem?obj=41887,,No trade180.push entries found in response text
Shadow dye,2,https://runescape.wiki/w/Exchange:Shadow_dye,876486555,1752973110,33296,https://secure.runescape.com/m=itemdb_rs/Shadow+dye/viewitem?obj=33296,,No trade180.push entries found in response text
Robe top of Tumeken's resplendence,2,https://runescape.wiki/w/Exchange:Robe_top_of_Tumeken%27s_resplendence,868134215,1736268430,59336,https://secure.runescape.com/m=itemdb_rs/Robe+top+of+Tumeken%27s+resplendence/viewitem?obj=59336,56,
Praesulic essence (magic),100,https://runescape.wiki/w/Exchange:Praesulic_essence_(magic),17083768,1708376800,50345,https://secure.runescape.com/m=itemdb_rs/Praesulic+essence+%28magic%29/viewitem?obj=50345,,No trade180.push entries found in response text
Numbing root,10000,https://runescape.wiki/w/Exchange:Numbing_root,167502,1675020000,30778,https://secure.runescape.com/m=itemdb_rs/Numbing+root/viewitem?obj=30778,1245,
Double pirate hooks,10,https://runescape.wiki/w/Exchange:Double_pirate_hooks,167283123,1672831230,42382,https://secure.runescape.com/m=itemdb_rs/Double+pirate+hooks/viewitem?obj=42382,,No trade180.push entries found in response text
Dracolich vambraces,100,https://runescape.wiki/w/Exchange:Dracolich_vambraces,16529525,1652952500,56100,https://secure.runescape.com/m=itemdb_rs/Dracolich+vambraces/viewitem?obj=56100,,No trade180.push entries found in response text
Seren godbow,2,https://runescape.wiki/w/Exchange:Seren_godbow,813064555,1626129110,37632,https://secure.runescape.com/m=itemdb_rs/Seren+godbow/viewitem?obj=37632,,No trade180.push entries found in response text
Armadyl battlestaff,10,https://runescape.wiki/w/Exchange:Armadyl_battlestaff,161954301,1619543010,21777,https://secure.runescape.com/m=itemdb_rs/Armadyl+battlestaff/viewitem?obj=21777,6,
Second-Age platelegs,2,https://runescape.wiki/w/Exchange:Second-Age_platelegs,793611791,1587223582,41865,https://secure.runescape.com/m=itemdb_rs/Second-Age+platelegs/viewitem?obj=41865,,No trade180.push entries found in response text
Robe bottom of Tumeken's resplendence,2,https://runescape.wiki/w/Exchange:Robe_bottom_of_Tumeken%27s_resplendence,789689571,1579379142,59346,https://secure.runescape.com/m=itemdb_rs/Robe+bottom+of+Tumeken%27s+resplendence/viewitem?obj=59346,,No trade180.push entries found in response text
Challenger halo,2,https://runescape.wiki/w/Exchange:Challenger_halo,788877929,1577755858,53637,https://secure.runescape.com/m=itemdb_rs/Challenger+halo/viewitem?obj=53637,2,
Dormant Seren godbow,2,https://runescape.wiki/w/Exchange:Dormant_Seren_godbow,785210124,1570420248,37622,https://secure.runescape.com/m=itemdb_rs/Dormant+Seren+godbow/viewitem?obj=37622,,No trade180.push entries found in response text
Scripture of Ful,10,https://runescape.wiki/w/Exchange:Scripture_of_Ful,156027297,1560272970,52492,https://secure.runescape.com/m=itemdb_rs/Scripture+of+Ful/viewitem?obj=52492,43,
Dinosaurhide body,1000,https://runescape.wiki/w/Exchange:Dinosaurhide_body,1543788,1543788000,48033,https://secure.runescape.com/m=itemdb_rs/Dinosaurhide+body/viewitem?obj=48033,,No trade180.push entries found in response text
Primal armour set + 2,100,https://runescape.wiki/w/Exchange:Primal_armour_set_%2B_2,15000000,1500000000,59382,https://secure.runescape.com/m=itemdb_rs/Primal+armour+set+%2B+2/viewitem?obj=59382,,No trade180.push entries found in response text
Abomination cape,2,https://runescape.wiki/w/Exchange:Abomination_cape,749858120,1499716240,35117,https://secure.runescape.com/m=itemdb_rs/Abomination+cape/viewitem?obj=35117,0,
Primal off hand warhammer + 5,100,https://runescape.wiki/w/Exchange:Primal_off_hand_warhammer_%2B_5,14841027,1484102700,58213,https://secure.runescape.com/m=itemdb_rs/Primal+off+hand+warhammer+%2B+5/viewitem?obj=58213,,No trade180.push entries found in response text
Third age platelegs,2,https://runescape.wiki/w/Exchange:Third_age_platelegs,739197215,1478394430,10346,https://secure.runescape.com/m=itemdb_rs/Third+age+platelegs/viewitem?obj=10346,,No trade180.push entries found in response text
Pestilent Torva Armour Token,2,https://runescape.wiki/w/Exchange:Pestilent_Torva_Armour_Token,735026679,1470053358,57762,https://secure.runescape.com/m=itemdb_rs/Pestilent+Torva+Armour+Token/viewitem?obj=57762,4,
Torva armour set,10,https://runescape.wiki/w/Exchange:Torva_armour_set,145896014,1458960140,30901,https://secure.runescape.com/m=itemdb_rs/Torva+armour+set/viewitem?obj=30901,,No trade180.push entries found in response text
Archaeology potion recipe,100,https://runescape.wiki/w/Exchange:Archaeology_potion_recipe,14456036,1445603600,50789,https://secure.runescape.com/m=itemdb_rs/Archaeology+potion+recipe/viewitem?obj=50789,36,
Meowsketeer's hat token,25,https://runescape.wiki/w/Exchange:Meowsketeer%27s_hat_token,57651907,1441297675,48524,https://secure.runescape.com/m=itemdb_rs/Meowsketeer%27s+hat+token/viewitem?obj=48524,,No trade180.push entries found in response text
Primal armour set + 5,100,https://runescape.wiki/w/Exchange:Primal_armour_set_%2B_5,14401053,1440105300,59388,https://secure.runescape.com/m=itemdb_rs/Primal+armour+set+%2B+5/viewitem?obj=59388,,No trade180.push entries found in response text
Second-Age robe bottom,2,https://runescape.wiki/w/Exchange:Second-Age_robe_bottom,719377500,1438755000,41873,https://secure.runescape.com/m=itemdb_rs/Second-Age+robe+bottom/viewitem?obj=41873,0,
Eldritch crossbow,2,https://runescape.wiki/w/Exchange:Eldritch_crossbow,709439077,1418878154,47470,https://secure.runescape.com/m=itemdb_rs/Eldritch+crossbow/viewitem?obj=47470,,No trade180.push entries found in response text
Scrimshaw of sacrifice (inactive),100,https://runescape.wiki/w/Exchange:Scrimshaw_of_sacrifice_(inactive),14133849,1413384900,35769,https://secure.runescape.com/m=itemdb_rs/Scrimshaw+of+sacrifice+%28inactive%29/viewitem?obj=35769,,No trade180.push entries found in response text
Small crate (historic components),1000,https://runescape.wiki/w/Exchange:Small_crate_(historic_components),1409335,1409335000,50162,https://secure.runescape.com/m=itemdb_rs/Small+crate+%28historic+components%29/viewitem?obj=50162,711,
Second-Age robe top,2,https://runescape.wiki/w/Exchange:Second-Age_robe_top,702393889,1404787778,41871,https://secure.runescape.com/m=itemdb_rs/Second-Age+robe+top/viewitem?obj=41871,,No trade180.push entries found in response text
Apex hide armour set + 5,100,https://runescape.wiki/w/Exchange:Apex_hide_armour_set_%2B_5,14047567,1404756700,60376,https://secure.runescape.com/m=itemdb_rs/Apex+hide+armour+set+%2B+5/viewitem?obj=60376,52,
Cryptbloom boots (incomplete),10,https://runescape.wiki/w/Exchange:Cryptbloom_boots_(incomplete),138232067,1382320670,52254,https://secure.runescape.com/m=itemdb_rs/Cryptbloom+boots+%28incomplete%29/viewitem?obj=52254,,No trade180.push entries found in response text
Memory dowser,2,https://runescape.wiki/w/Exchange:Memory_dowser,690002911,1380005822,57521,https://secure.runescape.com/m=itemdb_rs/Memory+dowser/viewitem?obj=57521,,No trade180.push entries found in response text
Inferno shoulder cape,5,https://runescape.wiki/w/Exchange:Inferno_shoulder_cape,273841680,1369208400,53566,https://secure.runescape.com/m=itemdb_rs/Inferno+shoulder+cape/viewitem?obj=53566,0,
Festive aurora Santa hat,2,https://runescape.wiki/w/Exchange:Festive_aurora_Santa_hat,681695594,1363391188,60115,https://secure.runescape.com/m=itemdb_rs/Festive+aurora+Santa+hat/viewitem?obj=60115,,No trade180.push entries found in response text
Dark Sliver of Leng,2,https://runescape.wiki/w/Exchange:Dark_Sliver_of_Leng,679329066,1358658132,52057,https://secure.runescape.com/m=itemdb_rs/Dark+Sliver+of+Leng/viewitem?obj=52057,,No trade180.push entries found in response text
Dark Shard of Leng,2,https://runescape.wiki/w/Exchange:Dark_Shard_of_Leng,679057663,1358115326,52053,https://secure.runescape.com/m=itemdb_rs/Dark+Shard+of+Leng/viewitem?obj=52053,,No trade180.push entries found in response text
Cryptbloom gloves,100,https://runescape.wiki/w/Exchange:Cryptbloom_gloves,13546694,1354669400,52264,https://secure.runescape.com/m=itemdb_rs/Cryptbloom+gloves/viewitem?obj=52264,35,
Deathdealer robe bottom (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_bottom_(tier_90),13539729,1353972900,55470,https://secure.runescape.com/m=itemdb_rs/Deathdealer+robe+bottom+%28tier+90%29/viewitem?obj=55470,,No trade180.push entries found in response text
Ultramarine shoulder cape,5,https://runescape.wiki/w/Exchange:Ultramarine_shoulder_cape,268948214,1344741070,53562,https://secure.runescape.com/m=itemdb_rs/Ultramarine+shoulder+cape/viewitem?obj=53562,,No trade180.push entries found in response text
Shard of chaos weapon token,100,https://runescape.wiki/w/Exchange:Shard_of_chaos_weapon_token,13398818,1339881800,38990,https://secure.runescape.com/m=itemdb_rs/Shard+of+chaos+weapon+token/viewitem?obj=38990,4,
Shard of suffering weapon token,100,https://runescape.wiki/w/Exchange:Shard_of_suffering_weapon_token,13105468,1310546800,38992,https://secure.runescape.com/m=itemdb_rs/Shard+of+suffering+weapon+token/viewitem?obj=38992,,No trade180.push entries found in response text
Infinity robes set,10,https://runescape.wiki/w/Exchange:Infinity_robes_set,128804675,1288046750,11874,https://secure.runescape.com/m=itemdb_rs/Infinity+robes+set/viewitem?obj=11874,0,
Occultist's ring,100,https://runescape.wiki/w/Exchange:Occultist%27s_ring,12824283,1282428300,56878,https://secure.runescape.com/m=itemdb_rs/Occultist%27s+ring/viewitem?obj=56878,,No trade180.push entries found in response text
Abyssal bane 2h sword,1000,https://runescape.wiki/w/Exchange:Abyssal_bane_2h_sword,1227214,1227214000,45321,https://secure.runescape.com/m=itemdb_rs/Abyssal+bane+2h+sword/viewitem?obj=45321,,No trade180.push entries found in response text
Small bladed orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Small_bladed_orikalkum_salvage,47725,1193125000,52945,https://secure.runescape.com/m=itemdb_rs/Small+bladed+orikalkum+salvage/viewitem?obj=52945,6870,
Erethdor's grimoire,10,https://runescape.wiki/w/Exchange:Erethdor%27s_grimoire,118885835,1188858350,42785,https://secure.runescape.com/m=itemdb_rs/Erethdor%27s+grimoire/viewitem?obj=42785,,No trade180.push entries found in response text
Small spiky orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Small_spiky_orikalkum_salvage,47512,1187800000,52947,https://secure.runescape.com/m=itemdb_rs/Small+spiky+orikalkum+salvage/viewitem?obj=52947,37133,
Small plated orikalkum salvage,25000,https://runescape.wiki/w/Exchange:Small_plated_orikalkum_salvage,47427,1185675000,51873,https://secure.runescape.com/m=itemdb_rs/Small+plated+orikalkum+salvage/viewitem?obj=51873,,No trade180.push entries found in response text
